type_name,type_id,lon,lat,temperature_c,precipitation_mm,relative_humidity,wind_speed_ms,solar_radiation
Forest fire,3,134.4902,61.1997,19.76,0.02,64.27,0.06,4.02
Forest fire,3,134.5303,61.1418,19.76,0.02,64.27,0.06,4.02
Forest fire,3,134.5868,61.1578,19.76,0.02,64.27,0.06,4.02
Forest fire,3,134.7248,61.145,19.17,0.04,68.19,0.07,4.02
Forest fire,3,135.1571,61.1349,19.17,0.04,68.19,0.07,4.02
Forest fire,3,135.3962,61.1594,17.58,0.03,74.33,0.1,4.02
Forest fire,3,135.4058,61.0745,17.58,0.03,74.33,0.1,4.02
Forest fire,3,135.2347,61.0259,19.17,0.04,68.19,0.07,4.02
Forest fire,3,135.2984,61.008,19.17,0.04,68.19,0.07,4.02
Forest fire,3,135.1691,61.0493,19.17,0.04,68.19,0.07,4.02
Forest fire,3,135.6082,61.1579,17.58,0.03,74.33,0.1,4.02
Forest fire,3,135.6236,60.9796,17.58,0.03,74.33,0.1,4.92
Forest fire,3,135.6036,60.8966,17.58,0.03,74.33,0.1,4.92
Forest fire,3,135.5939,60.8192,17.58,0.03,74.33,0.1,4.92
Forest fire,3,135.9176,60.7918,17.58,0.03,74.33,0.1,4.92
Forest fire,3,135.9805,60.768,16.04,0.03,79.12,0.23,4.92
Forest fire,3,135.9364,60.6633,18.03,0.02,71.46,0.18,4.92
Forest fire,3,135.9089,60.635,18.03,0.02,71.46,0.18,4.92
Natural fire,4,134.1071,60.2011,19.35,0.04,66.54,0.24,4.92
Forest fire,3,134.2156,60.4152,19.57,0.03,66.47,0.24,4.92
Forest fire,3,134.0854,60.4808,19.57,0.03,66.47,0.24,4.92
Natural fire,4,133.9879,60.5131,19.71,0.0,63.08,0.21,5.61
Natural fire,4,133.759,60.4869,19.71,0.0,63.08,0.21,5.61
Natural fire,4,133.4968,60.4956,19.71,0.0,63.08,0.21,5.61
Natural fire,4,133.4045,60.4658,20.06,0.0,58.9,0.21,5.61
Natural fire,4,133.3767,60.4223,20.06,0.0,58.9,0.21,5.61
Natural fire,4,133.2672,60.4113,20.06,0.0,58.9,0.21,5.61
Natural fire,4,133.7182,60.3738,19.71,0.0,63.08,0.21,5.61
Natural fire,4,133.0505,60.2328,20.17,0.01,62.11,0.29,5.61
Natural fire,4,132.863,60.0929,20.17,0.01,62.11,0.29,5.61
Forest fire,3,132.8198,60.0679,20.17,0.01,62.11,0.29,5.61
Forest fire,3,132.8098,60.0259,20.51,0.0,59.71,0.28,5.61
Forest fire,3,133.2229,59.9057,20.17,0.01,62.11,0.29,5.66
Natural fire,4,133.3768,60.0448,20.17,0.01,62.11,0.29,5.61
Natural fire,4,133.5012,59.9919,19.85,0.02,63.99,0.3,5.66
Forest fire,3,133.161,59.6912,19.3,0.03,67.16,0.25,5.66
Forest fire,3,133.3791,59.6264,19.3,0.03,67.16,0.25,5.66
Forest fire,3,133.3811,59.5952,19.3,0.03,67.16,0.25,5.66
Forest fire,3,133.148,59.5435,19.3,0.03,67.16,0.25,5.66
Forest fire,3,133.0515,59.5818,19.3,0.03,67.16,0.25,5.66
Forest fire,3,132.9956,59.5296,19.3,0.03,67.16,0.25,5.66
Forest fire,3,133.0123,59.4426,19.3,0.03,67.16,0.25,5.66
Forest fire,3,132.5398,59.4838,20.04,0.0,64.3,0.28,5.66
Forest fire,3,132.5161,59.526,20.04,0.0,64.3,0.28,5.66
Forest fire,3,132.4674,59.5661,20.04,0.0,64.3,0.28,5.66
Forest fire,3,132.4456,59.5779,20.04,0.0,64.3,0.28,5.66
Forest fire,3,132.3801,59.5609,20.04,0.0,64.3,0.28,5.66
Forest fire,3,132.3527,59.5432,20.04,0.0,64.3,0.28,5.66
Forest fire,3,132.3775,59.5106,20.04,0.0,64.3,0.28,5.66
Forest fire,3,132.4771,59.4609,20.04,0.0,64.3,0.28,5.66
Forest fire,3,132.0407,59.9644,20.24,0.0,60.53,0.2,5.66
Forest fire,3,132.1419,59.8251,20.24,0.0,60.53,0.2,5.66
Forest fire,3,132.089,59.8045,20.24,0.0,60.53,0.2,5.66
Natural fire,4,134.5484,60.7211,19.57,0.03,66.47,0.24,4.92
Forest fire,3,134.3497,60.8,19.76,0.02,64.27,0.06,4.92
Natural fire,4,134.4041,60.8208,19.76,0.02,64.27,0.06,4.92
Forest fire,3,135.3633,60.627,18.03,0.02,71.46,0.18,4.92
Forest fire,3,133.8762,59.6352,18.6,0.05,69.66,0.17,5.66
Forest fire,3,133.7611,59.5707,18.6,0.05,69.66,0.17,5.66
Natural fire,4,129.9422,60.9342,22.42,0.0,46.44,0.15,5.86
Natural fire,4,129.8091,60.9444,22.42,0.0,46.44,0.15,5.86
Natural fire,4,129.6895,60.8449,22.42,0.0,46.44,0.15,5.86
Natural fire,4,129.5147,60.9689,23.07,0.0,43.9,0.26,5.86
Natural fire,4,129.4564,60.9661,23.07,0.0,43.9,0.26,5.86
Natural fire,4,129.3632,60.9004,23.07,0.0,43.9,0.26,5.86
Forest fire,3,127.9938,61.2753,24.36,0.0,43.88,0.28,5.91
Forest fire,3,127.2268,61.0666,23.72,0.0,47.83,0.33,5.91
Forest fire,3,127.2142,61.0325,23.72,0.0,47.83,0.33,5.91
Forest fire,3,127.16,61.0332,23.44,0.0,52.05,0.33,5.91
Forest fire,3,126.9869,61.3675,24.89,0.0,44.16,0.3,5.91
Forest fire,3,126.3653,61.5648,24.73,0.0,45.46,0.34,5.91
Forest fire,3,126.3784,61.5799,24.73,0.0,45.46,0.34,5.91
Forest fire,3,129.7785,61.6667,23.44,0.0,47.1,0.22,5.88
Forest fire,3,131.1141,63.1687,23.06,0.0,46.73,0.28,5.36
Forest fire,3,131.241,63.1808,23.06,0.0,46.73,0.28,5.36
Forest fire,3,128.178,63.3411,24.38,0.0,48.76,0.45,5.52
Forest fire,3,128.0374,63.39,24.38,0.0,48.76,0.45,5.52
Forest fire,3,128.0915,63.2654,24.38,0.0,48.76,0.45,5.52
Forest fire,3,128.0321,63.2564,24.38,0.0,48.76,0.45,5.52
Forest fire,3,124.2445,62.8015,22.75,0.02,60.3,0.11,5.41
Forest fire,3,114.1699,62.0832,24.13,0.01,55.27,0.12,5.6
Natural fire,4,139.1328,53.6463,12.73,0.88,83.15,0.48,5.29
Natural fire,4,139.2021,53.6233,12.73,0.88,83.15,0.48,5.29
Natural fire,4,139.4595,53.9203,11.89,0.48,83.49,0.56,5.29
Natural fire,4,139.439,53.9867,11.89,0.48,83.49,0.56,5.29
Forest fire,3,82.2668,61.8371,18.95,0.25,86.24,0.09,2.96
Forest fire,3,82.1397,61.7997,18.67,0.24,84.56,0.08,2.96
Forest fire,3,80.9866,61.4409,18.76,0.29,85.76,0.07,4.89
Forest fire,3,79.9711,62.6014,17.62,0.09,77.18,0.49,6.21
Natural fire,4,67.2122,59.707,19.88,0.52,71.24,0.26,4.12
Forest fire,3,80.9679,61.4431,18.76,0.29,85.76,0.07,4.89
Natural fire,4,59.5336,51.3248,25.3,0.01,35.98,2.26,6.31
Natural fire,4,55.7471,50.6928,24.88,0.01,37.84,1.45,6.54
Natural fire,4,46.3214,46.6025,28.51,0.0,38.38,2.12,7.48
Natural fire,4,49.0831,51.5726,24.47,0.52,56.18,3.17,7.09
Natural fire,4,48.6715,52.0144,23.67,0.57,61.23,3.08,6.06
Forest fire,3,80.5747,62.9272,17.65,0.1,75.67,0.03,5.51
Forest fire,3,79.9477,62.5915,17.62,0.09,77.18,0.49,6.21
Forest fire,3,80.195,61.1379,18.82,0.3,82.96,0.34,4.89
Forest fire,3,73.9877,60.3282,18.05,0.0,75.72,0.18,6.13
Forest fire,3,74.0433,60.3652,18.05,0.0,75.72,0.18,6.46
Forest fire,3,70.6344,61.0525,19.7,0.02,67.9,0.74,4.47
Forest fire,3,68.6924,59.9916,19.37,0.04,72.77,0.48,5.96
Forest fire,3,68.6346,59.9491,19.37,0.04,72.77,0.48,5.96
Forest fire,3,68.9476,59.956,19.37,0.04,72.77,0.48,5.96
Forest fire,3,68.3081,59.8504,19.31,0.11,74.49,0.44,5.96
Forest fire,3,68.1,59.8289,19.31,0.11,74.49,0.44,5.96
Forest fire,3,68.1946,59.5736,19.72,0.03,69.67,0.29,5.96
Natural fire,4,67.2103,59.7061,19.88,0.52,71.24,0.26,4.12
Forest fire,3,69.8846,61.3616,18.87,0.27,76.43,0.52,4.01
Forest fire,3,80.5595,62.9218,17.65,0.1,75.67,0.03,5.51
Forest fire,3,80.6153,62.8829,17.65,0.1,75.67,0.03,5.51
Forest fire,3,80.5451,62.8593,17.65,0.1,75.67,0.03,5.51
Forest fire,3,80.07,62.7934,17.97,0.09,73.3,0.26,5.51
Forest fire,3,79.9538,62.5976,17.62,0.09,77.18,0.49,6.21
Forest fire,3,80.1782,61.1412,18.82,0.3,82.96,0.34,4.89
Forest fire,3,73.987,60.3286,18.05,0.0,75.72,0.18,6.13
Forest fire,3,74.0333,60.3673,18.05,0.0,75.72,0.18,6.46
Forest fire,3,70.6387,61.0534,19.7,0.02,67.9,0.74,4.47
Forest fire,3,68.0797,59.8303,19.31,0.11,74.49,0.44,5.96
Forest fire,3,81.5387,63.0648,17.45,0.14,77.5,0.02,5.95
Forest fire,3,81.5149,63.0422,17.45,0.14,77.5,0.02,5.95
Natural fire,4,62.7555,54.5172,22.53,0.2,53.17,1.97,5.16
Natural fire,4,43.5114,54.5052,19.18,0.07,76.24,2.18,6.79
Natural fire,4,38.5123,46.1439,29.37,0.0,34.59,5.07,7.07
Natural fire,4,38.5133,46.1809,29.37,0.0,34.59,5.07,7.07
Natural fire,4,40.2268,46.2552,28.35,0.0,32.64,4.64,7.06
Natural fire,4,133.5231,60.4989,18.43,0.0,52.53,0.16,6.59
Natural fire,4,133.4144,60.4756,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.306,60.4192,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.4042,59.6154,18.52,0.0,56.39,0.29,5.85
Natural fire,4,139.2261,53.6397,14.81,0.01,72.47,0.44,6.33
Natural fire,4,139.2304,53.6061,14.81,0.01,72.47,0.44,6.33
Natural fire,4,138.2875,53.2453,15.58,0.02,66.77,0.24,6.33
Natural fire,4,139.1992,53.6316,14.81,0.01,72.47,0.44,6.33
Natural fire,4,140.056,53.1313,15.53,0.0,67.03,0.48,6.47
Natural fire,4,138.3486,53.2039,15.58,0.02,66.77,0.24,6.33
Natural fire,4,138.1477,53.0131,15.58,0.02,66.77,0.24,6.33
Natural fire,4,137.6068,53.0338,15.8,0.01,65.53,0.26,6.08
Forest fire,3,128.0984,63.2655,21.38,0.0,52.85,0.4,6.04
Forest fire,3,128.1996,63.3414,21.38,0.0,52.85,0.4,6.04
Forest fire,3,131.1494,63.1601,20.94,0.0,45.6,0.2,6.36
Forest fire,3,131.2537,63.1802,20.94,0.0,45.6,0.2,6.36
Forest fire,3,132.4408,62.8518,19.81,0.0,47.61,0.18,6.47
Forest fire,3,132.3397,62.7658,19.81,0.0,47.61,0.18,6.47
Forest fire,3,132.8805,62.7828,19.38,0.0,49.79,0.21,6.47
Forest fire,3,132.8954,62.8003,19.38,0.0,49.79,0.21,6.47
Forest fire,3,133.0789,62.7466,19.19,0.0,48.35,0.14,6.47
Forest fire,3,132.0413,61.9837,20.45,0.0,41.78,0.19,6.93
Forest fire,3,132.0897,61.975,20.45,0.0,41.78,0.19,6.93
Natural fire,4,134.2162,60.3572,18.12,0.03,59.12,0.27,5.81
Natural fire,4,133.4736,60.4905,18.43,0.0,52.53,0.16,6.59
Natural fire,4,133.3777,60.4668,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.3994,60.4076,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.2422,60.4097,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.2851,60.3441,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.112,60.2865,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.1393,60.2644,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.0812,60.2402,19.28,0.0,50.76,0.23,6.59
Natural fire,4,133.1123,60.2049,19.28,0.0,50.76,0.23,6.59
Natural fire,4,133.0538,60.2058,19.28,0.0,50.76,0.23,6.59
Natural fire,4,132.8579,60.0949,19.28,0.0,50.76,0.23,6.59
Natural fire,4,133.7466,60.3557,18.43,0.0,52.53,0.16,6.59
Natural fire,4,133.0281,59.4306,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.0341,59.5703,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.0698,59.5956,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.1372,59.5628,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.17,59.6817,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.4,59.6204,18.52,0.0,56.39,0.29,5.85
Forest fire,3,132.657,61.0295,19.66,0.0,44.55,0.2,6.93
Forest fire,3,132.5505,60.9756,19.66,0.0,44.55,0.2,6.59
Natural fire,4,129.8092,60.9466,21.17,0.0,43.97,0.25,5.79
Natural fire,4,129.6867,60.852,21.42,0.0,46.08,0.33,5.79
Natural fire,4,129.5117,60.9742,21.42,0.0,46.08,0.33,5.79
Natural fire,4,129.3575,60.8967,21.42,0.0,46.08,0.33,5.79
Forest fire,3,127.9966,61.2818,22.34,0.0,49.54,0.15,5.19
Forest fire,3,126.3871,61.5651,24.12,0.0,51.74,0.19,5.19
Forest fire,3,114.2045,62.0895,24.24,0.0,55.91,0.01,5.72
Natural fire,4,133.3969,59.6183,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.1359,59.5663,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.0318,59.5671,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.1524,59.6933,18.52,0.0,56.39,0.29,5.85
Natural fire,4,132.7587,59.5812,19.31,0.0,52.68,0.27,5.85
Natural fire,4,132.8304,60.0923,19.28,0.0,50.76,0.23,6.59
Natural fire,4,133.0519,60.2055,19.28,0.0,50.76,0.23,6.59
Natural fire,4,133.0704,60.2331,19.28,0.0,50.76,0.23,6.59
Natural fire,4,133.2485,60.411,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.3759,60.4268,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.4384,60.4344,18.43,0.0,52.53,0.16,6.59
Natural fire,4,133.4088,60.405,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.554,60.4881,18.43,0.0,52.53,0.16,6.59
Forest fire,3,132.6225,60.9929,19.66,0.0,44.55,0.2,6.59
Natural fire,4,133.7352,60.3511,18.43,0.0,52.53,0.16,6.59
Natural fire,4,134.2062,60.3547,18.12,0.03,59.12,0.27,5.81
Natural fire,4,133.0231,59.4307,18.52,0.0,56.39,0.29,5.85
Natural fire,4,138.8641,53.7772,13.08,0.01,76.54,1.08,6.33
Natural fire,4,139.1363,53.6463,14.81,0.01,72.47,0.44,6.33
Natural fire,4,139.2232,53.6286,14.81,0.01,72.47,0.44,6.33
Natural fire,4,139.4594,53.9178,13.74,0.01,77.44,0.7,6.33
Natural fire,4,139.5011,53.9366,13.74,0.01,77.44,0.7,6.33
Natural fire,4,139.6361,53.9949,13.74,0.01,77.44,0.7,6.33
Natural fire,4,139.6845,54.0363,13.74,0.01,77.44,0.7,5.85
Natural fire,4,138.2531,53.2785,15.02,0.03,69.35,0.6,6.33
Natural fire,4,138.3535,53.1927,15.58,0.02,66.77,0.24,6.33
Natural fire,4,138.1976,53.0269,15.58,0.02,66.77,0.24,6.33
Natural fire,4,138.1437,53.0154,15.58,0.02,66.77,0.24,6.33
Natural fire,4,137.613,53.0337,15.8,0.01,65.53,0.26,6.08
Natural fire,4,140.0436,53.1278,15.53,0.0,67.03,0.48,6.47
Forest fire,3,126.3864,61.5588,24.12,0.0,51.74,0.19,5.19
Forest fire,3,128.0313,63.2473,21.43,0.0,53.88,0.15,6.04
Forest fire,3,128.1033,63.2646,21.38,0.0,52.85,0.4,6.04
Forest fire,3,128.1419,63.2874,21.38,0.0,52.85,0.4,6.04
Forest fire,3,128.0643,63.3071,21.38,0.0,52.85,0.4,6.04
Forest fire,3,132.3981,62.7552,19.81,0.0,47.61,0.18,6.47
Forest fire,3,132.4132,62.7946,19.81,0.0,47.61,0.18,6.47
Forest fire,3,132.4099,62.8465,19.81,0.0,47.61,0.18,6.47
Forest fire,3,131.2492,63.1769,20.94,0.0,45.6,0.2,6.36
Forest fire,3,131.1103,63.1813,20.94,0.0,45.6,0.2,6.36
Natural fire,4,129.5423,60.9872,21.42,0.0,46.08,0.33,5.79
Natural fire,4,129.5353,60.9589,21.42,0.0,46.08,0.33,5.79
Natural fire,4,129.4685,60.9688,21.42,0.0,46.08,0.33,5.79
Forest fire,3,108.1054,60.9524,23.56,0.23,65.86,0.29,5.95
Forest fire,3,100.4854,59.8313,21.67,0.84,74.0,0.02,5.48
Forest fire,3,100.5102,59.8196,21.67,0.84,74.0,0.02,5.48
Forest fire,3,100.4787,59.4899,21.94,0.94,71.9,0.04,5.48
Forest fire,3,93.6998,60.3664,22.77,0.05,63.77,0.35,4.05
Forest fire,3,94.248,60.2428,21.03,0.15,73.62,0.2,5.46
Forest fire,3,94.1138,60.1738,21.03,0.15,73.62,0.2,5.46
Forest fire,3,94.6755,60.093,21.03,0.15,73.62,0.2,5.46
Forest fire,3,94.8077,60.0902,21.32,0.22,72.38,0.17,5.46
Forest fire,3,94.7429,60.0289,21.32,0.22,72.38,0.17,5.46
Forest fire,3,94.7997,59.954,21.32,0.22,72.38,0.17,4.69
Forest fire,3,94.9378,59.9522,21.32,0.22,72.38,0.17,4.69
Forest fire,3,94.9832,59.9374,21.32,0.22,72.38,0.17,4.69
Forest fire,3,94.9007,59.8643,21.32,0.22,72.38,0.17,4.69
Forest fire,3,94.6886,59.9294,21.32,0.22,72.38,0.17,4.69
Forest fire,3,95.1248,59.515,20.96,0.3,74.81,0.16,4.69
Forest fire,3,95.0813,59.4713,20.96,0.3,74.81,0.16,4.69
Forest fire,3,94.9336,59.4147,20.96,0.3,74.81,0.16,4.69
Forest fire,3,93.2529,60.5602,22.79,0.0,60.86,0.4,4.05
Forest fire,3,93.1158,60.5477,22.79,0.0,60.86,0.4,4.05
Forest fire,3,89.6285,60.2227,22.62,0.01,71.27,0.27,2.66
Forest fire,3,94.4669,59.0925,20.78,0.14,76.58,0.14,4.69
Forest fire,3,94.9297,58.9474,21.57,0.31,72.27,0.16,4.91
Forest fire,3,95.2679,59.0271,21.57,0.31,72.27,0.16,4.69
Forest fire,3,95.1032,59.1034,21.57,0.31,72.27,0.16,4.69
Forest fire,3,95.0729,59.1661,21.57,0.31,72.27,0.16,4.69
Forest fire,3,95.2477,59.3034,20.96,0.3,74.81,0.16,4.69
Forest fire,3,95.229,59.3657,20.96,0.3,74.81,0.16,4.69
Forest fire,3,95.7618,59.3257,21.21,0.64,73.82,0.15,4.69
Forest fire,3,95.8636,59.171,22.23,0.51,68.51,0.16,4.69
Forest fire,3,96.0215,59.1242,21.34,0.64,74.48,0.14,5.45
Forest fire,3,96.2182,59.0923,21.34,0.64,74.48,0.14,5.45
Forest fire,3,96.1884,58.9745,21.34,0.64,74.48,0.14,6.15
Forest fire,3,96.3473,58.9277,21.34,0.64,74.48,0.14,6.15
Forest fire,3,96.1938,58.8002,21.34,0.64,74.48,0.14,6.15
Forest fire,3,96.2787,58.7295,22.39,0.75,71.54,0.28,6.15
Forest fire,3,96.3334,58.7062,22.39,0.75,71.54,0.28,6.15
Forest fire,3,95.6597,58.9685,22.23,0.51,68.51,0.16,4.91
Forest fire,3,95.5667,58.9613,22.23,0.51,68.51,0.16,4.91
Forest fire,3,95.5255,58.9305,22.23,0.51,68.51,0.16,4.91
Forest fire,3,95.5938,59.1263,22.23,0.51,68.51,0.16,4.69
Forest fire,3,96.2236,59.1444,21.34,0.64,74.48,0.14,5.45
Forest fire,3,96.2071,59.3246,21.21,0.84,73.26,0.14,5.45
Forest fire,3,95.2823,58.6991,22.47,0.33,69.6,0.28,4.91
Controlled burn,5,95.5092,57.5198,23.37,0.35,63.15,0.17,5.85
Controlled burn,5,95.5921,57.488,23.37,0.35,63.15,0.17,5.85
Forest fire,3,95.2203,57.3309,23.65,0.27,61.54,0.15,5.85
Forest fire,3,94.0613,57.7791,24.09,0.1,61.14,0.21,5.85
Forest fire,3,99.0654,57.8583,21.63,1.59,71.87,0.28,6.26
Forest fire,3,96.9337,52.1134,17.97,0.05,53.56,0.81,6.48
Forest fire,3,96.9896,52.023,17.97,0.05,53.56,0.81,6.48
Forest fire,3,95.9781,50.9054,20.05,0.0,36.16,0.43,6.29
Forest fire,3,92.7952,51.7642,18.24,0.0,53.59,0.83,6.72
Natural fire,4,138.1405,53.0247,15.58,0.02,66.77,0.24,6.33
Forest fire,3,112.4867,62.9706,24.39,0.18,59.91,0.21,5.54
Forest fire,3,114.1757,62.0869,24.24,0.0,55.91,0.01,5.72
Natural fire,4,132.8455,60.0941,19.28,0.0,50.76,0.23,6.59
Natural fire,4,133.0468,60.2091,19.28,0.0,50.76,0.23,6.59
Natural fire,4,133.0482,60.2389,19.28,0.0,50.76,0.23,6.59
Natural fire,4,133.3465,60.4298,19.06,0.0,46.27,0.15,6.59
Natural fire,4,133.5073,60.4934,18.43,0.0,52.53,0.16,6.59
Natural fire,4,133.734,60.3477,18.43,0.0,52.53,0.16,6.59
Natural fire,4,134.2107,60.3627,18.12,0.03,59.12,0.27,5.81
Forest fire,3,133.0697,62.7481,19.19,0.0,48.35,0.14,6.47
Forest fire,3,132.5539,62.7903,19.81,0.0,47.61,0.18,6.47
Forest fire,3,128.1305,63.3069,21.38,0.0,52.85,0.4,6.04
Forest fire,3,131.146,63.1546,20.94,0.0,45.6,0.2,6.36
Forest fire,3,131.25,63.1719,20.94,0.0,45.6,0.2,6.36
Forest fire,3,131.2381,63.1907,20.94,0.0,45.6,0.2,6.36
Forest fire,3,132.6164,61.0141,19.66,0.0,44.55,0.2,6.93
Forest fire,3,132.6196,60.9847,19.66,0.0,44.55,0.2,6.59
Forest fire,3,132.6391,61.0584,19.66,0.0,44.55,0.2,6.93
Natural fire,4,129.81,60.9473,21.17,0.0,43.97,0.25,5.79
Forest fire,3,127.9963,61.2785,22.34,0.0,49.54,0.15,5.19
Forest fire,3,126.3553,61.5621,24.12,0.0,51.74,0.19,5.19
Natural fire,4,133.0713,59.5583,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.3859,59.6101,18.52,0.0,56.39,0.29,5.85
Natural fire,4,133.1585,59.6867,18.52,0.0,56.39,0.29,5.85
Forest fire,3,108.0953,60.9523,23.56,0.23,65.86,0.29,5.95
Forest fire,3,100.4757,59.487,21.94,0.94,71.9,0.04,5.48
Forest fire,3,96.1905,59.0747,21.34,0.64,74.48,0.14,5.45
Forest fire,3,95.0959,59.4729,20.96,0.3,74.81,0.16,4.69
Forest fire,3,85.1046,64.0633,17.56,0.0,82.41,1.6,3.22
Forest fire,3,82.4211,62.8877,16.88,0.1,89.68,0.0,2.05
Forest fire,3,82.3896,62.903,16.88,0.1,89.68,0.0,2.05
Forest fire,3,82.4231,62.9169,16.88,0.1,89.68,0.0,2.05
Forest fire,3,81.5359,63.0301,17.1,0.08,88.42,0.0,3.1
Forest fire,3,81.4807,63.0555,17.1,0.08,88.42,0.0,3.1
Forest fire,3,81.5333,63.0676,17.1,0.08,88.42,0.0,3.1
Forest fire,3,78.3425,63.8198,18.33,0.0,80.08,1.92,2.91
Natural fire,4,77.984,60.6886,21.11,0.19,81.25,0.46,2.22
Natural fire,4,78.0392,60.6896,21.11,0.19,81.25,0.46,2.2
Natural fire,4,78.05,60.6077,21.11,0.19,81.25,0.46,2.2
Natural fire,4,78.5544,59.8058,21.43,0.23,80.69,0.87,2.31
Natural fire,4,78.5039,59.7853,21.43,0.23,80.69,0.87,2.31
Natural fire,4,78.3003,59.8078,21.08,0.38,82.57,0.65,2.31
Natural fire,4,78.0691,59.8249,21.08,0.38,82.57,0.65,2.31
Natural fire,4,77.8909,59.7105,20.67,1.1,86.59,0.12,2.35
Natural fire,4,77.9175,59.6766,20.67,1.1,86.59,0.12,2.35
Natural fire,4,77.8956,59.6342,20.67,1.1,86.59,0.12,2.35
Uncontrolled burn,1,77.7682,59.5877,20.48,1.32,85.53,0.18,2.35
Natural fire,4,77.7621,59.7302,20.48,1.32,85.53,0.18,2.35
Forest fire,3,77.5388,59.8333,20.62,0.57,84.65,0.14,2.35
Forest fire,3,77.5135,60.0412,20.62,0.57,84.65,0.14,2.22
Forest fire,3,77.4339,60.0341,20.62,0.57,84.65,0.14,2.22
Forest fire,3,77.0295,59.9429,20.35,0.68,84.09,0.15,2.35
Forest fire,3,76.8866,59.973,20.35,0.68,84.09,0.15,2.35
Forest fire,3,76.927,59.8732,20.35,0.68,84.09,0.15,2.35
Natural fire,4,78.4014,59.3752,20.67,1.1,86.59,0.12,2.31
Forest fire,3,78.5212,58.8106,21.03,0.87,86.91,0.05,3.06
Forest fire,3,78.4527,58.7791,21.03,0.87,86.91,0.05,3.06
Forest fire,3,77.9874,58.5701,21.18,1.04,83.63,0.13,2.87
Forest fire,3,77.4064,58.5672,20.64,1.41,85.78,0.15,2.87
Forest fire,3,76.9219,58.4813,19.86,1.34,88.44,0.05,2.87
Forest fire,3,76.8982,58.4378,19.86,1.34,88.44,0.05,2.87
Uncontrolled burn,1,81.8446,58.9035,21.39,0.1,79.93,0.33,3.04
Forest fire,3,82.8949,59.3538,20.46,0.01,80.0,0.01,2.13
Forest fire,3,84.9295,57.1782,24.16,0.0,58.53,0.29,3.3
Forest fire,3,84.8244,57.151,24.16,0.0,58.53,0.29,3.3
Forest fire,3,94.0442,57.7674,24.09,0.1,61.14,0.21,5.85
Controlled burn,5,95.6072,57.507,23.37,0.35,63.15,0.17,5.85
Forest fire,3,92.3884,59.9122,20.44,0.01,73.23,0.2,4.31
Forest fire,3,92.4977,60.333,22.91,0.0,59.33,0.39,4.05
Forest fire,3,93.0963,60.5542,22.79,0.0,60.86,0.4,4.05
Forest fire,3,93.2568,60.5506,22.79,0.0,60.86,0.4,4.05
Forest fire,3,93.6778,60.3571,22.77,0.05,63.77,0.35,4.05
Forest fire,3,93.9712,60.2636,22.77,0.05,63.77,0.35,4.05
Forest fire,3,94.2469,60.2256,21.03,0.15,73.62,0.2,5.46
Forest fire,3,94.7221,60.0329,21.32,0.22,72.38,0.17,5.46
Forest fire,3,94.8098,60.0832,21.32,0.22,72.38,0.17,5.46
Forest fire,3,95.0985,59.4635,20.96,0.3,74.81,0.16,4.69
Forest fire,3,95.2365,59.358,20.96,0.3,74.81,0.16,4.69
Forest fire,3,95.2091,59.2605,20.96,0.3,74.81,0.16,4.69
Forest fire,3,95.78,59.3271,21.21,0.64,73.82,0.15,4.69
Forest fire,3,96.2148,59.328,21.21,0.84,73.26,0.14,5.45
Forest fire,3,96.3477,58.9286,21.34,0.64,74.48,0.14,6.15
Forest fire,3,96.2064,58.801,21.34,0.64,74.48,0.14,6.15
Forest fire,3,96.3904,58.7051,22.39,0.75,71.54,0.28,6.15
Forest fire,3,95.1046,59.0995,21.57,0.31,72.27,0.16,4.69
Forest fire,3,94.4568,59.0913,20.78,0.14,76.58,0.14,4.69
Forest fire,3,94.9028,58.864,21.57,0.31,72.27,0.16,4.91
Forest fire,3,94.0471,60.0054,20.57,0.07,73.71,0.25,5.46
Forest fire,3,94.3011,60.0178,21.03,0.15,73.62,0.2,5.46
Forest fire,3,89.7132,60.3836,22.11,0.0,73.45,0.28,2.66
Forest fire,3,89.6438,60.2274,22.62,0.01,71.27,0.27,2.66
Forest fire,3,89.0102,60.6962,22.26,0.05,73.05,0.14,2.66
Forest fire,3,88.7648,60.9574,21.59,0.11,80.2,0.14,2.66
